"Recência","Frequência","Gasto","ID do Cliente","Segmento"
684,3,48.35,"16530","Básico"
658,36,635.9,"16534","Básico"
21,76,1001.59,"16535","Básico"
126,55,548.97,"16536","Básico"
657,4,23.35,"16537","Básico"
557,43,399.62,"16538","Básico"
430,37,226.7,"16540","Básico"
751,38,424.03,"16541","Básico"
69,14,257.32,"16542","Básico"
607,18,292.21,"16543","Básico"
535,11,376.7,"16544","Básico"
180,8,689.82,"16545","Básico"
562,27,111.71,"16547","Básico"
615,6,30.15,"16548","Básico"
258,22,475.02,"16552","Básico"
40,11,281.85,"16557","Básico"
413,18,185.2,"16559","Básico"
21,31,511.12,"16561","Básico"
492,34,223.86,"16562","Básico"
585,5,87.8,"16564","Básico"
380,11,773.05,"16565","Básico"
31,18,614.66,"16566","Básico"
210,35,865.6,"16567","Básico"
443,5,1020.9,"16568","Básico"
143,57,1009.6,"16572","Básico"
100,42,663.61,"16573","Básico"
436,33,540.87,"16576","Básico"
682,23,380,"16577","Básico"
642,9,156.6,"16578","Básico"
441,14,295.05,"16579","Básico"
198,9,105.84,"16581","Básico"
129,6,313.62,"16582","Básico"
389,32,531.4,"16583","Básico"
609,18,341.59,"16585","Básico"
248,13,225.15,"16587","Básico"
87,44,612.36,"16589","Básico"
416,29,605.9,"16590","Básico"
84,10,213.5,"16591","Básico"
91,53,181.09,"16594","Básico"
31,30,579.63,"16596","Básico"
20,7,90.04,"16597","Básico"
301,10,145.05,"16598","Básico"
401,12,172.8,"16599","Básico"
56,72,684.25,"16601","Básico"
52,40,763.33,"16602","Básico"
90,34,482.47,"16603","Básico"
578,12,432.45,"16604","Básico"
740,1,60.48,"16605","Básico"
420,22,357.66,"16606","Básico"
235,6,75.66,"16610","Básico"
86,30,618.59,"16613","Básico"
642,19,291.5,"16615","Básico"
31,33,500.42,"16616","Básico"
251,5,151.85,"16617","Básico"
67,29,813.48,"16621","Básico"
559,12,225.4,"16622","Básico"
261,51,1015.24,"16623","Básico"
96,48,810.57,"16624","Básico"
95,20,322.8,"16627","Básico"
89,64,417.73,"16629","Básico"
423,4,106.8,"16630","Básico"
501,27,406.4,"16632","Básico"
422,25,473,"16635","Básico"
413,13,179.4,"16640","Básico"
121,36,554.5,"16641","Básico"
261,55,923.11,"16643","Básico"
193,62,833.78,"16644","Básico"
751,14,160.39,"16645","Básico"
465,29,678.8,"16646","Básico"
185,33,541.9,"16647","Básico"
58,37,672.8,"16648","Básico"
536,20,306.58,"16649","Básico"
602,6,136.2,"16651","Básico"
25,208,933.62,"16657","Básico"
384,72,814.07,"16658","Básico"
205,2,39.12,"16659","Básico"
556,65,986.63,"16661","Básico"
410,29,163.8,"16662","Básico"
745,1,165,"16663","Básico"
585,8,109.2,"16664","Básico"
378,9,135.4,"16665","Básico"
35,50,225.94,"16666","Básico"
84,53,570.13,"16667","Básico"
31,53,862.42,"16668","Básico"
695,20,188.83,"16673","Básico"
70,98,319.61,"16674","Básico"
457,23,608.86,"16675","Básico"
427,47,880.62,"16677","Básico"
382,21,793.06,"16679","Básico"
59,29,821.45,"16680","Básico"
20,30,1028,"16682","Básico"
549,18,320.25,"16683","Básico"
77,62,324.24,"16685","Básico"
406,8,157.63,"16687","Básico"
91,13,422.6,"16689","Básico"
88,19,353.03,"16690","Básico"
434,11,178.83,"16691","Básico"
739,3,98.3,"16694","Básico"
577,36,193.15,"16695","Básico"
151,10,657.9,"16696","Básico"
257,21,112.75,"16697","Básico"
396,62,994.6,"16699","Básico"
634,58,695.66,"16704","Básico"
53,123,531.35,"16706","Básico"
416,66,551.11,"16707","Básico"
61,27,656.63,"16708","Básico"
94,28,625.52,"16715","Básico"
42,158,795.48,"16720","Básico"
278,37,292.47,"16721","Básico"
420,17,147.35,"16724","Básico"
68,82,743.11,"16730","Básico"
664,43,174.05,"16731","Básico"
545,12,259.68,"16733","Básico"
68,53,650.51,"16734","Básico"
69,2,835.2,"16737","Básico"
313,1,3.75,"16738","Básico"
192,38,786.43,"16739","Básico"
411,33,236.81,"16740","Básico"
641,11,173.06,"16741","Básico"
53,42,836.06,"16747","Básico"
60,95,623.93,"16750","Básico"
388,18,415,"16752","Básico"
74,34,223.92,"16753","Básico"
334,15,270.48,"16757","Básico"
81,22,369.34,"16758","Básico"
23,42,789.79,"16759","Básico"
446,17,228,"16760","Básico"
112,13,316.62,"16761","Básico"
214,44,964.7,"16763","Básico"
310,52,454.75,"16765","Básico"
73,65,421.24,"16773","Básico"
76,137,619.85,"16776","Básico"
90,16,245.94,"16778","Básico"
116,99,605.55,"16780","Básico"
388,56,934.25,"16781","Básico"
452,25,391.95,"16783","Básico"
35,160,896.53,"16784","Básico"
425,35,533.78,"16785","Básico"
409,1,51.84,"16786","Básico"
413,114,1035.43,"16787","Básico"
24,5,80.8,"16789","Básico"
298,102,623.46,"16792","Básico"
73,16,243.84,"16793","Básico"
105,18,305.62,"16796","Básico"
570,173,848.71,"16798","Básico"
448,106,495.98,"16799","Básico"
695,53,582.61,"16802","Básico"
81,24,332.3,"16803","Básico"
39,60,536.99,"16804","Básico"
119,103,801.49,"16806","Básico"
115,23,288.42,"16808","Básico"
208,34,842.04,"16810","Básico"
20,28,547.07,"16811","Básico"
469,74,410.97,"16815","Básico"
119,28,417.06,"16816","Básico"
481,17,182.59,"16819","Básico"
111,26,497.61,"16820","Básico"
397,7,113.35,"16821","Básico"
702,11,181.39,"16822","Básico"
31,39,686.24,"16824","Básico"
67,22,341.7,"16826","Básico"
409,12,392.13,"16827","Básico"
109,8,128.5,"16828","Básico"
172,27,513.32,"16829","Básico"
580,6,91.8,"16831","Básico"
200,21,417.61,"16832","Básico"
243,48,898.96,"16834","Básico"
55,42,782.37,"16836","Básico"
619,9,139.85,"16840","Básico"
578,32,614.34,"16844","Básico"
634,20,253.88,"16845","Básico"
66,47,842.41,"16846","Básico"
59,37,614.89,"16847","Básico"
202,8,124.57,"16849","Básico"
349,19,332.41,"16850","Básico"
20,20,342.45,"16851","Básico"
26,9,144.91,"16852","Básico"
39,19,328.4,"16855","Básico"
30,19,358.49,"16856","Básico"
458,11,352.8,"16857","Básico"
75,49,946.59,"16861","Básico"
563,35,662.33,"16862","Básico"
47,56,998.52,"16863","Básico"
450,17,409.25,"16864","Básico"
417,16,130.95,"16865","Básico"
156,11,207.74,"16866","Básico"
705,6,76.74,"16867","Básico"
410,54,393.39,"16868","Básico"
38,128,825.42,"16869","Básico"
485,28,450.16,"16870","Básico"
395,34,217.74,"16874","Básico"
419,32,136.01,"16876","Básico"
28,159,853.72,"16877","Básico"
100,3,13.3,"16878","Básico"
82,1,432,"16881","Básico"
82,39,705.12,"16882","Básico"
31,142,710.74,"16885","Básico"
472,8,134,"16886","Básico"
51,102,660.72,"16887","Básico"
416,54,437.15,"16888","Básico"
492,19,285.41,"16890","Básico"
17,139,762.1,"16892","Básico"
382,135,401.77,"16893","Básico"
571,18,103.95,"16896","Básico"
315,37,289.78,"16897","Básico"
42,293,1016.37,"16898","Básico"
32,79,887.11,"16900","Básico"
745,23,204.26,"16901","Básico"
738,20,252.59,"16908","Básico"
88,18,379.14,"16909","Básico"
651,35,255.25,"16911","Básico"
306,18,423.91,"16913","Básico"
52,38,208.46,"16914","Básico"
427,23,355.45,"16920","Básico"
77,95,446.67,"16921","Básico"
588,122,611.08,"16922","Básico"
37,83,846.75,"16924","Básico"
556,18,125.65,"16925","Básico"
131,6,543.05,"16927","Básico"
42,54,380.55,"16930","Básico"
69,144,440.71,"16932","Básico"
397,73,535.1,"16935","Básico"
41,141,551.17,"16936","Básico"
515,51,202.1,"16937","Básico"
504,44,449,"16939","Básico"
627,2,33,"16941","Básico"
625,7,101.36,"16944","Básico"
251,53,955.21,"16947","Básico"
154,43,868.77,"16948","Básico"
125,88,798.78,"16952","Básico"
46,1,20.8,"16953","Básico"
33,16,308.74,"16956","Básico"
255,16,416.64,"16957","Básico"
451,74,809.44,"16958","Básico"
103,7,117.35,"16959","Básico"
132,52,794.56,"16961","Básico"
425,15,251.04,"16962","Básico"
203,7,110.55,"16963","Básico"
749,6,207.85,"16964","Básico"
242,26,201.19,"16965","Básico"
205,21,319.02,"16967","Básico"
20,31,439.43,"16968","Básico"
55,42,650.41,"16969","Básico"
642,2,71.4,"16970","Básico"
54,41,357.21,"16971","Básico"
398,88,786.25,"16972","Básico"
402,6,127,"16973","Básico"
538,8,365.5,"16974","Básico"
439,45,926.12,"16975","Básico"
283,2,251.52,"16976","Básico"
411,28,496,"16977","Básico"
93,67,768.88,"16978","Básico"
76,22,384.06,"16982","Básico"
21,20,382.67,"16988","Básico"
234,2,344,"16990","Básico"
437,74,1041.21,"16991","Básico"
304,12,702,"16997","Básico"
165,6,402,"16998","Básico"
39,23,484.82,"16999","Básico"
412,30,406.3,"17000","Básico"
418,112,830.16,"17003","Básico"
486,20,742.36,"17005","Básico"
445,1,81.36,"17008","Básico"
567,11,242.06,"17009","Básico"
34,11,195.36,"17010","Básico"
46,28,671.7,"17011","Básico"
741,42,384.16,"17012","Básico"
24,74,586.33,"17014","Básico"
592,41,552.4,"17016","Básico"
558,69,935.62,"17020","Básico"
47,16,260,"17022","Básico"
433,49,800.18,"17023","Básico"
61,3,95.85,"17024","Básico"
201,8,208.98,"17026","Básico"
79,11,146.87,"17030","Básico"
261,33,613.59,"17035","Básico"
399,12,176.9,"17036","Básico"
46,63,743.17,"17038","Básico"
153,16,463.25,"17040","Básico"
18,98,1044.38,"17042","Básico"
129,53,827.68,"17045","Básico"
210,157,714.39,"17051","Básico"
44,92,413.75,"17052","Básico"
146,13,498.48,"17053","Básico"
461,30,239.55,"17055","Básico"
754,8,128.6,"17056","Básico"
612,50,294.74,"17057","Básico"
282,5,234.24,"17060","Básico"
74,62,859.35,"17064","Básico"
653,12,194.7,"17065","Básico"
742,18,228.34,"17066","Básico"
740,13,454.54,"17067","Básico"
130,105,445.32,"17070","Básico"
641,22,282.05,"17072","Básico"
578,4,203.05,"17074","Básico"
594,1,306,"17077","Básico"
52,28,378.2,"17078","Básico"
94,2,118.8,"17079","Básico"
38,33,957.53,"17080","Básico"
41,214,964.39,"17081","Básico"
753,12,221.53,"17087","Básico"
402,4,128.45,"17089","Básico"
608,13,235.88,"17093","Básico"
338,18,402.2,"17094","Básico"
397,18,591.07,"17098","Básico"
549,40,582.17,"17099","Básico"
34,65,971.74,"17100","Básico"
277,1,25.5,"17102","Básico"
738,32,424.3,"17103","Básico"
439,19,474.03,"17104","Básico"
175,90,665.78,"17105","Básico"
405,53,491.23,"17106","Básico"
679,9,174.95,"17108","Básico"
181,51,510.7,"17110","Básico"
63,49,476.58,"17111","Básico"
518,50,205.17,"17112","Básico"
21,127,808.62,"17114","Básico"
664,47,389.78,"17116","Básico"
304,9,116.2,"17117","Básico"
333,10,157.02,"17118","Básico"
19,35,606.91,"17119","Básico"
249,18,307.46,"17120","Básico"
418,12,314.74,"17121","Básico"
135,30,570.5,"17122","Básico"
177,43,977.17,"17123","Básico"
201,32,298.89,"17124","Básico"
66,40,259.35,"17125","Básico"
350,14,157.09,"17128","Básico"
536,2,31.85,"17129","Básico"
122,37,637.1,"17134","Básico"
678,14,231.68,"17136","Básico"
263,20,465.32,"17140","Básico"
434,174,754.33,"17141","Básico"
433,121,924.11,"17143","Básico"
17,48,984.57,"17144","Básico"
67,9,124.88,"17148","Básico"
467,6,143.1,"17149","Básico"
751,4,231.9,"17151","Básico"
40,14,213.78,"17153","Básico"
91,23,329.34,"17154","Básico"
33,73,892.46,"17155","Básico"
507,39,591.87,"17156","Básico"
460,52,856.01,"17161","Básico"
37,30,699.78,"17163","Básico"
54,12,206.34,"17166","Básico"
395,79,867.11,"17167","Básico"
514,21,400.2,"17168","Básico"
390,10,178.68,"17170","Básico"
305,25,384.59,"17171","Básico"
94,39,956.57,"17172","Básico"
233,4,59.9,"17174","Básico"
217,42,902.32,"17176","Básico"
521,29,119.5,"17177","Básico"
747,32,436.71,"17178","Básico"
73,30,465.37,"17181","Básico"
438,6,321.3,"17182","Básico"
585,14,198.41,"17184","Básico"
607,44,229.46,"17185","Básico"
62,2,144,"17186","Básico"
242,23,467.71,"17187","Básico"
122,123,957.63,"17189","Básico"
552,21,77.83,"17192","Básico"
289,61,812.5,"17194","Básico"
671,31,562.98,"17195","Básico"
443,104,352.9,"17196","Básico"
45,29,1013.01,"17197","Básico"
598,9,145.12,"17199","Básico"
403,25,356.71,"17200","Básico"
436,8,160.65,"17202","Básico"
69,35,999.35,"17205","Básico"
69,7,204.24,"17206","Básico"
668,67,303.22,"17207","Básico"
411,24,115.35,"17208","Básico"
665,40,611.6,"17209","Básico"
408,54,253.37,"17210","Básico"
269,29,794.41,"17212","Básico"
480,11,186.15,"17215","Básico"
570,14,65.05,"17216","Básico"
250,29,218,"17217","Básico"
47,50,259.13,"17219","Básico"
23,126,978.52,"17221","Básico"
326,101,873.53,"17223","Básico"
517,8,100.86,"17224","Básico"
597,5,131.15,"17225","Básico"
324,61,900.12,"17226","Básico"
112,47,318.76,"17229","Básico"
18,36,421.52,"17232","Básico"
51,58,560.86,"17233","Básico"
198,14,149.89,"17234","Básico"
27,80,1002.08,"17237","Básico"
612,7,130.6,"17240","Básico"
220,25,371.63,"17245","Básico"
562,6,38.92,"17246","Básico"
31,55,282.19,"17247","Básico"
136,117,546.16,"17248","Básico"
444,27,68.03,"17249","Básico"
19,57,384.52,"17250","Básico"
378,80,812.43,"17251","Básico"
132,87,353.86,"17252","Básico"
34,18,178.26,"17253","Básico"
20,148,470.73,"17254","Básico"
56,190,799.13,"17255","Básico"
123,31,498.93,"17256","Básico"
452,15,192.73,"17257","Básico"
412,55,417.3,"17258","Básico"
427,6,120.95,"17260","Básico"
525,46,230.44,"17261","Básico"
224,23,63.44,"17263","Básico"
440,84,279.59,"17264","Básico"
154,127,562.9,"17265","Básico"
18,127,517.73,"17266","Básico"
143,38,317.62,"17267","Básico"
401,146,537.46,"17269","Básico"
485,49,604.4,"17270","Básico"
752,52,210.39,"17271","Básico"
440,12,141.12,"17273","Básico"
51,79,577.38,"17274","Básico"
399,24,114.52,"17275","Básico"
418,54,508.39,"17276","Básico"
243,69,1065.35,"17277","Básico"
257,17,271.24,"17278","Básico"
73,9,187.83,"17279","Básico"
454,6,118.86,"17280","Básico"
390,6,797.85,"17281","Básico"
394,15,188.46,"17283","Básico"
644,49,428.34,"17285","Básico"
37,93,395.48,"17286","Básico"
324,1,550.8,"17291","Básico"
488,15,271.75,"17292","Básico"
685,17,467.79,"17294","Básico"
44,69,556.95,"17295","Básico"
746,33,338.13,"17296","Básico"
33,51,131.78,"17297","Básico"
117,70,957.56,"17298","Básico"
27,120,1016.08,"17299","Básico"
406,44,393.64,"17300","Básico"
37,121,330.43,"17301","Básico"
377,53,250.04,"17303","Básico"
550,5,111.5,"17304","Básico"
111,37,330.59,"17309","Básico"
403,2,1025.1,"17310","Básico"
154,14,644.3,"17312","Básico"
436,35,124.45,"17316","Básico"
741,18,164.28,"17318","Básico"
685,3,29.1,"17319","Básico"
392,177,922.59,"17322","Básico"
296,39,609.57,"17325","Básico"
424,89,321.95,"17326","Básico"
425,4,152.35,"17327","Básico"
689,6,104.7,"17328","Básico"
30,105,1004.43,"17329","Básico"
38,8,423.8,"17330","Básico"
139,1,175.2,"17331","Básico"
544,95,838.27,"17332","Básico"
101,28,494.25,"17333","Básico"
318,31,635.15,"17334","Básico"
399,39,508,"17335","Básico"
488,1,81.12,"17336","Básico"
110,14,362.36,"17339","Básico"
62,69,468.11,"17344","Básico"
102,1,228.96,"17347","Básico"
195,94,852.25,"17349","Básico"
712,5,36.25,"17352","Básico"
402,37,285.11,"17355","Básico"
327,86,946.47,"17356","Básico"
40,45,388.14,"17357","Básico"
319,147,866.05,"17358","Básico"
27,38,284.46,"17359","Básico"
65,58,880.64,"17361","Básico"
255,144,1024.04,"17362","Básico"
411,36,940.86,"17363","Básico"
254,34,168.4,"17367","Básico"
471,1,979.2,"17369","Básico"
88,33,446.18,"17370","Básico"
33,146,662.55,"17371","Básico"
234,42,727.11,"17374","Básico"
215,86,660.55,"17375","Básico"
86,55,453.64,"17376","Básico"
390,1,10.95,"17378","Básico"
27,83,404.66,"17379","Básico"
450,10,645,"17380","Básico"
81,18,902.28,"17382","Básico"
20,53,309.99,"17383","Básico"
35,20,507.55,"17384","Básico"
30,47,261.11,"17385","Básico"
35,78,784.11,"17387","Básico"
436,12,149.3,"17390","Básico"
179,3,508.8,"17391","Básico"
322,76,626.56,"17392","Básico"
426,48,381.15,"17393","Básico"
235,4,203.87,"17394","Básico"
524,3,97.5,"17395","Básico"
130,38,653.38,"17398","Básico"
557,12,114.85,"17401","Básico"
52,46,400.57,"17403","Básico"
17,82,1031.41,"17405","Básico"
427,23,552.9,"17407","Básico"
179,8,316.09,"17408","Básico"
420,10,560.14,"17413","Básico"
95,14,507.84,"17415","Básico"
564,16,164.18,"17417","Básico"
58,42,670.06,"17418","Básico"
402,58,1059.41,"17421","Básico"
35,43,759.17,"17425","Básico"
87,2,100.8,"17427","Básico"
48,42,735.17,"17430","Básico"
329,43,403.3,"17431","Básico"
104,93,569.96,"17433","Básico"
427,15,331.35,"17435","Básico"
17,17,534.06,"17436","Básico"
545,53,373.17,"17437","Básico"
671,8,325.74,"17439","Básico"
172,6,323.58,"17440","Básico"
748,21,293.35,"17441","Básico"
235,1,534.24,"17443","Básico"
192,9,120.9,"17446","Básico"
56,36,541.53,"17447","Básico"
33,19,486.72,"17453","Básico"
219,8,131.7,"17455","Básico"
31,86,529.58,"17458","Básico"
59,111,657.3,"17459","Básico"
38,111,757.46,"17461","Básico"
76,27,675.69,"17462","Básico"
174,42,1000.94,"17464","Básico"
26,41,763.28,"17466","Básico"
411,4,102.6,"17467","Básico"
26,8,194.8,"17468","Básico"
490,19,321.65,"17471","Básico"
207,230,935.1,"17472","Básico"
424,34,607,"17473","Básico"
615,6,1047,"17474","Básico"
95,14,194.37,"17475","Básico"
411,31,489.86,"17476","Básico"
648,18,389.26,"17479","Básico"
93,54,902.03,"17480","Básico"
503,54,778.19,"17482","Básico"
81,28,591.73,"17483","Básico"
592,14,209.57,"17484","Básico"
277,24,396.87,"17486","Básico"
744,8,160.55,"17487","Básico"
657,18,336.5,"17488","Básico"
74,29,376.64,"17489","Básico"
401,8,100.91,"17493","Básico"
517,3,54.7,"17494","Básico"
23,48,806.72,"17495","Básico"
406,7,287.25,"17497","Básico"
91,17,272.22,"17498","Básico"
236,18,288.6,"17501","Básico"
25,28,689.1,"17502","Básico"
18,38,558.96,"17503","Básico"
91,14,302.2,"17506","Básico"
277,88,605.58,"17507","Básico"
40,35,514.56,"17510","Básico"
144,87,542.83,"17514","Básico"
31,196,957.55,"17516","Básico"
324,11,153.94,"17517","Básico"
441,77,329.42,"17518","Básico"
69,30,546.81,"17520","Básico"
27,33,652.74,"17523","Básico"
377,43,539.14,"17524","Básico"
69,47,939.37,"17527","Básico"
401,4,65.34,"17532","Básico"
450,1,34.8,"17533","Básico"
296,13,164.4,"17535","Básico"
193,16,364.83,"17536","Básico"
45,75,897.62,"17537","Básico"
41,9,98.42,"17538","Básico"
525,33,124.46,"17541","Básico"
285,65,341.7,"17542","Básico"
565,13,120.05,"17543","Básico"
406,92,960.69,"17544","Básico"
391,31,727.85,"17547","Básico"
249,34,731.26,"17548","Básico"
